image_name,dataset_name,model_name,dice_score
cropped_image194prime.png,messidor,globalVal_weighted_FedAvg,0.97908616065979
cropped_image48prime.png,messidor,globalVal_weighted_FedAvg,0.981622576713562
cropped_image396prime.png,messidor,globalVal_weighted_FedAvg,0.9872939586639404
cropped_image201prime.png,messidor,globalVal_weighted_FedAvg,0.9843165278434752
cropped_image306prime.png,messidor,globalVal_weighted_FedAvg,0.9864786863327026
cropped_image29prime.png,messidor,globalVal_weighted_FedAvg,0.968526303768158
cropped_image235prime.png,messidor,globalVal_weighted_FedAvg,0.9794402718544006
cropped_image146prime.png,messidor,globalVal_weighted_FedAvg,0.9669803380966188
cropped_image307prime.png,messidor,globalVal_weighted_FedAvg,0.9861427545547484
cropped_image227prime.png,messidor,globalVal_weighted_FedAvg,0.9801443219184875
cropped_image108prime.png,messidor,globalVal_weighted_FedAvg,0.9785882830619812
cropped_image89prime.png,messidor,globalVal_weighted_FedAvg,0.9851427674293518
cropped_image54prime.png,messidor,globalVal_weighted_FedAvg,0.9766253232955932
cropped_image344prime.png,messidor,globalVal_weighted_FedAvg,0.9780821800231934
cropped_image442prime.png,messidor,globalVal_weighted_FedAvg,0.9865319132804872
cropped_image88prime.png,messidor,globalVal_weighted_FedAvg,0.9841548800468444
cropped_image98prime.png,messidor,globalVal_weighted_FedAvg,0.9797319173812866
cropped_image308prime.png,messidor,globalVal_weighted_FedAvg,0.9824076294898988
cropped_image66prime.png,messidor,globalVal_weighted_FedAvg,0.9743741154670716
cropped_image330prime.png,messidor,globalVal_weighted_FedAvg,0.9686545133590698
cropped_image186prime.png,messidor,globalVal_weighted_FedAvg,0.9761475324630736
cropped_image324prime.png,messidor,globalVal_weighted_FedAvg,0.9850363731384276
cropped_image437prime.png,messidor,globalVal_weighted_FedAvg,0.9667854309082032
cropped_image217prime.png,messidor,globalVal_weighted_FedAvg,0.9725492596626282
cropped_image71prime.png,messidor,globalVal_weighted_FedAvg,0.9845984578132628
cropped_image185prime.png,messidor,globalVal_weighted_FedAvg,0.9751157164573668
cropped_image404prime.png,messidor,globalVal_weighted_FedAvg,0.9798283576965332
cropped_image172prime.png,messidor,globalVal_weighted_FedAvg,0.9869354963302612
cropped_image451prime.png,messidor,globalVal_weighted_FedAvg,0.985376238822937
cropped_image206prime.png,messidor,globalVal_weighted_FedAvg,0.9812939763069152
cropped_image9prime.png,messidor,globalVal_weighted_FedAvg,0.9847314357757568
