image_name,dataset_name,model_name,dice_score
cropped_r2_Im232.png,rimone,globalVal_weighted_FedAvg,0.9881150126457214
cropped_r3_N-43-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9810136556625366
cropped_r3_N-44-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9854428172111512
cropped_r3_S-31-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9803369641304016
cropped_r3_S-2-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9889708161354064
cropped_r2_Im407.png,rimone,globalVal_weighted_FedAvg,0.9770102500915528
cropped_r2_Im324.png,rimone,globalVal_weighted_FedAvg,0.9831902980804444
cropped_r2_Im034.png,rimone,globalVal_weighted_FedAvg,0.9850893020629884
cropped_r2_Im388.png,rimone,globalVal_weighted_FedAvg,0.9887658953666688
cropped_r2_Im319.png,rimone,globalVal_weighted_FedAvg,0.97081857919693
cropped_r2_Im270.png,rimone,globalVal_weighted_FedAvg,0.9874151945114136
cropped_r1_Im129.png,rimone,globalVal_weighted_FedAvg,0.9800992012023926
cropped_r3_S-25-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9885237812995912
cropped_r3_G-38-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9808769822120668
cropped_r2_Im074.png,rimone,globalVal_weighted_FedAvg,0.9873583912849426
cropped_r3_N-81-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9820843935012816
cropped_r2_Im019.png,rimone,globalVal_weighted_FedAvg,0.983660101890564
cropped_r3_N-56-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9826319217681884
cropped_r2_Im305.png,rimone,globalVal_weighted_FedAvg,0.974826991558075
cropped_r2_Im230.png,rimone,globalVal_weighted_FedAvg,0.9918308854103088
cropped_r2_Im403.png,rimone,globalVal_weighted_FedAvg,0.980926752090454
cropped_r3_N-65-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9825283885002136
cropped_r2_Im098.png,rimone,globalVal_weighted_FedAvg,0.982897937297821
cropped_r2_Im357.png,rimone,globalVal_weighted_FedAvg,0.985301911830902
cropped_r3_N-59-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9880760312080384
cropped_r1_Im008.png,rimone,globalVal_weighted_FedAvg,0.9769317507743835
cropped_r3_S-18-L_left_half.png,rimone,globalVal_weighted_FedAvg,0.9841676950454712
cropped_r2_Im393.png,rimone,globalVal_weighted_FedAvg,0.9839573502540588
cropped_r2_Im118.png,rimone,globalVal_weighted_FedAvg,0.9829270839691162
cropped_r2_Im040.png,rimone,globalVal_weighted_FedAvg,0.9844351410865784
cropped_r2_Im132.png,rimone,globalVal_weighted_FedAvg,0.982257843017578
cropped_r1_Im069.png,rimone,globalVal_weighted_FedAvg,0.976965308189392
cropped_r2_Im005.png,rimone,globalVal_weighted_FedAvg,0.9817697405815125
cropped_r3_N-76-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9842883944511414
cropped_r2_Im257.png,rimone,globalVal_weighted_FedAvg,0.9895476698875428
cropped_r3_N-70-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9708483219146729
cropped_r3_S-35-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9831961989402772
cropped_r1_Im062.png,rimone,globalVal_weighted_FedAvg,0.978519082069397
cropped_r3_G-33-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9845672845840454
cropped_r2_Im351.png,rimone,globalVal_weighted_FedAvg,0.9691504240036012
cropped_r2_Im356.png,rimone,globalVal_weighted_FedAvg,0.9843202233314514
cropped_r2_Im003.png,rimone,globalVal_weighted_FedAvg,0.9857801198959352
cropped_r3_N-72-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9821738004684448
cropped_r1_Im014.png,rimone,globalVal_weighted_FedAvg,0.9842288494110109
cropped_r2_Im014.png,rimone,globalVal_weighted_FedAvg,0.9811126589775084
cropped_r2_Im044.png,rimone,globalVal_weighted_FedAvg,0.990095555782318
cropped_r2_Im130.png,rimone,globalVal_weighted_FedAvg,0.9803760647773744
cropped_r3_G-37-R_left_half.png,rimone,globalVal_weighted_FedAvg,0.9760744571685792
cropped_r2_Im428.png,rimone,globalVal_weighted_FedAvg,0.9794296026229858
cropped_r2_Im232.png,rimone,globalVal,0.9806743860244752
cropped_r3_N-43-L_left_half.png,rimone,globalVal,0.97731214761734
cropped_r3_N-44-R_left_half.png,rimone,globalVal,0.9790467619895936
cropped_r3_S-31-L_left_half.png,rimone,globalVal,0.9742634296417236
cropped_r3_S-2-L_left_half.png,rimone,globalVal,0.9862821102142334
cropped_r2_Im407.png,rimone,globalVal,0.9695186614990234
cropped_r2_Im324.png,rimone,globalVal,0.97733873128891
cropped_r2_Im034.png,rimone,globalVal,0.9797913432121276
cropped_r2_Im388.png,rimone,globalVal,0.9849542379379272
cropped_r2_Im319.png,rimone,globalVal,0.968089520931244
cropped_r2_Im270.png,rimone,globalVal,0.977393388748169
cropped_r1_Im129.png,rimone,globalVal,0.9778553247451782
cropped_r3_S-25-L_left_half.png,rimone,globalVal,0.9850446581840516
cropped_r3_G-38-L_left_half.png,rimone,globalVal,0.9759647250175476
cropped_r2_Im074.png,rimone,globalVal,0.97715425491333
cropped_r3_N-81-L_left_half.png,rimone,globalVal,0.9763861298561096
cropped_r2_Im019.png,rimone,globalVal,0.9763440489768982
cropped_r3_N-56-R_left_half.png,rimone,globalVal,0.9791588187217712
cropped_r2_Im305.png,rimone,globalVal,0.9759016036987304
cropped_r2_Im230.png,rimone,globalVal,0.986810266971588
cropped_r2_Im403.png,rimone,globalVal,0.9817967414855956
cropped_r3_N-65-L_left_half.png,rimone,globalVal,0.9788769483566284
cropped_r2_Im098.png,rimone,globalVal,0.9809360504150392
cropped_r2_Im357.png,rimone,globalVal,0.985768973827362
cropped_r3_N-59-L_left_half.png,rimone,globalVal,0.9848014116287231
cropped_r1_Im008.png,rimone,globalVal,0.9781856536865234
cropped_r3_S-18-L_left_half.png,rimone,globalVal,0.9822535514831544
cropped_r2_Im393.png,rimone,globalVal,0.9784834384918212
cropped_r2_Im118.png,rimone,globalVal,0.9736380577087402
cropped_r2_Im040.png,rimone,globalVal,0.9762519598007202
cropped_r2_Im132.png,rimone,globalVal,0.9700883030891418
cropped_r1_Im069.png,rimone,globalVal,0.9794710278511048
cropped_r2_Im005.png,rimone,globalVal,0.9688572883605956
cropped_r3_N-76-R_left_half.png,rimone,globalVal,0.9733096361160278
cropped_r2_Im257.png,rimone,globalVal,0.9887002110481262
cropped_r3_N-70-R_left_half.png,rimone,globalVal,0.9709192514419556
cropped_r3_S-35-R_left_half.png,rimone,globalVal,0.976632833480835
cropped_r1_Im062.png,rimone,globalVal,0.9763736724853516
cropped_r3_G-33-R_left_half.png,rimone,globalVal,0.9778589606285096
cropped_r2_Im351.png,rimone,globalVal,0.9722499847412108
cropped_r2_Im356.png,rimone,globalVal,0.9824404120445251
cropped_r2_Im003.png,rimone,globalVal,0.9830528497695924
cropped_r3_N-72-R_left_half.png,rimone,globalVal,0.9811102747917176
cropped_r1_Im014.png,rimone,globalVal,0.981147289276123
cropped_r2_Im014.png,rimone,globalVal,0.9794667363166808
cropped_r2_Im044.png,rimone,globalVal,0.9795310497283936
cropped_r2_Im130.png,rimone,globalVal,0.9743980169296264
cropped_r3_G-37-R_left_half.png,rimone,globalVal,0.9752997159957886
cropped_r2_Im428.png,rimone,globalVal,0.9748945236206056
cropped_r2_Im232.png,rimone,sk_binrushed,0.9413007497787476
cropped_r3_N-43-L_left_half.png,rimone,sk_binrushed,0.9452692866325378
cropped_r3_N-44-R_left_half.png,rimone,sk_binrushed,0.940093159675598
cropped_r3_S-31-L_left_half.png,rimone,sk_binrushed,0.9623113870620728
cropped_r3_S-2-L_left_half.png,rimone,sk_binrushed,0.9830536246299744
cropped_r2_Im407.png,rimone,sk_binrushed,0.9279347658157348
cropped_r2_Im324.png,rimone,sk_binrushed,0.9516234397888184
cropped_r2_Im034.png,rimone,sk_binrushed,0.9571813344955444
cropped_r2_Im388.png,rimone,sk_binrushed,0.9790964722633362
cropped_r2_Im319.png,rimone,sk_binrushed,0.90311199426651
cropped_r2_Im270.png,rimone,sk_binrushed,0.9555476307868958
cropped_r1_Im129.png,rimone,sk_binrushed,0.9480193257331848
cropped_r3_S-25-L_left_half.png,rimone,sk_binrushed,0.9815689325332642
cropped_r3_G-38-L_left_half.png,rimone,sk_binrushed,0.9541788697242736
cropped_r2_Im074.png,rimone,sk_binrushed,0.9043810367584229
cropped_r3_N-81-L_left_half.png,rimone,sk_binrushed,0.9614576697349548
cropped_r2_Im019.png,rimone,sk_binrushed,0.9463511109352112
cropped_r3_N-56-R_left_half.png,rimone,sk_binrushed,0.9725377559661864
cropped_r2_Im305.png,rimone,sk_binrushed,0.9693901538848876
cropped_r2_Im230.png,rimone,sk_binrushed,0.9663197994232178
cropped_r2_Im403.png,rimone,sk_binrushed,0.961021602153778
cropped_r3_N-65-L_left_half.png,rimone,sk_binrushed,0.9495624899864196
cropped_r2_Im098.png,rimone,sk_binrushed,0.9651135802268982
cropped_r2_Im357.png,rimone,sk_binrushed,0.909217119216919
cropped_r3_N-59-L_left_half.png,rimone,sk_binrushed,0.9456024169921876
cropped_r1_Im008.png,rimone,sk_binrushed,0.976523458957672
cropped_r3_S-18-L_left_half.png,rimone,sk_binrushed,0.975245237350464
cropped_r2_Im393.png,rimone,sk_binrushed,0.9687373042106628
cropped_r2_Im118.png,rimone,sk_binrushed,0.9329518675804138
cropped_r2_Im040.png,rimone,sk_binrushed,0.9387160539627076
cropped_r2_Im132.png,rimone,sk_binrushed,0.912491500377655
cropped_r1_Im069.png,rimone,sk_binrushed,0.9403603672981262
cropped_r2_Im005.png,rimone,sk_binrushed,0.9090600609779358
cropped_r3_N-76-R_left_half.png,rimone,sk_binrushed,0.9282740354537964
cropped_r2_Im257.png,rimone,sk_binrushed,0.984655261039734
cropped_r3_N-70-R_left_half.png,rimone,sk_binrushed,0.9424147605895996
cropped_r3_S-35-R_left_half.png,rimone,sk_binrushed,0.9522119760513306
cropped_r1_Im062.png,rimone,sk_binrushed,0.9519339203834534
cropped_r3_G-33-R_left_half.png,rimone,sk_binrushed,0.9503850936889648
cropped_r2_Im351.png,rimone,sk_binrushed,0.9284602999687196
cropped_r2_Im356.png,rimone,sk_binrushed,0.9438557028770448
cropped_r2_Im003.png,rimone,sk_binrushed,0.9334129095077516
cropped_r3_N-72-R_left_half.png,rimone,sk_binrushed,0.965015172958374
cropped_r1_Im014.png,rimone,sk_binrushed,0.966407299041748
cropped_r2_Im014.png,rimone,sk_binrushed,0.95267516374588
cropped_r2_Im044.png,rimone,sk_binrushed,0.921004831790924
cropped_r2_Im130.png,rimone,sk_binrushed,0.9368228316307068
cropped_r3_G-37-R_left_half.png,rimone,sk_binrushed,0.95684552192688
cropped_r2_Im428.png,rimone,sk_binrushed,0.9537797570228576
cropped_r2_Im232.png,rimone,sk_chaksu,0.5831595659255981
cropped_r3_N-43-L_left_half.png,rimone,sk_chaksu,0.6305171251296997
cropped_r3_N-44-R_left_half.png,rimone,sk_chaksu,0.5096097588539124
cropped_r3_S-31-L_left_half.png,rimone,sk_chaksu,0.9239311814308168
cropped_r3_S-2-L_left_half.png,rimone,sk_chaksu,0.8707564473152161
cropped_r2_Im407.png,rimone,sk_chaksu,0.7877289056777954
cropped_r2_Im324.png,rimone,sk_chaksu,0.6100704669952393
cropped_r2_Im034.png,rimone,sk_chaksu,0.4329265356063843
cropped_r2_Im388.png,rimone,sk_chaksu,0.8919973969459534
cropped_r2_Im319.png,rimone,sk_chaksu,0.8220994472503662
cropped_r2_Im270.png,rimone,sk_chaksu,0.9263044595718384
cropped_r1_Im129.png,rimone,sk_chaksu,0.4817282557487488
cropped_r3_S-25-L_left_half.png,rimone,sk_chaksu,0.9272452592849731
cropped_r3_G-38-L_left_half.png,rimone,sk_chaksu,0.7739519476890564
cropped_r2_Im074.png,rimone,sk_chaksu,0.4569958746433258
cropped_r3_N-81-L_left_half.png,rimone,sk_chaksu,0.9268450736999512
cropped_r2_Im019.png,rimone,sk_chaksu,0.2852962613105774
cropped_r3_N-56-R_left_half.png,rimone,sk_chaksu,0.729409396648407
cropped_r2_Im305.png,rimone,sk_chaksu,0.9432230591773988
cropped_r2_Im230.png,rimone,sk_chaksu,0.056711159646511
cropped_r2_Im403.png,rimone,sk_chaksu,0.9232932329177856
cropped_r3_N-65-L_left_half.png,rimone,sk_chaksu,0.3480225503444671
cropped_r2_Im098.png,rimone,sk_chaksu,0.3659775257110595
cropped_r2_Im357.png,rimone,sk_chaksu,0.7862265110015869
cropped_r3_N-59-L_left_half.png,rimone,sk_chaksu,0.3631992042064667
cropped_r1_Im008.png,rimone,sk_chaksu,0.7323518395423889
cropped_r3_S-18-L_left_half.png,rimone,sk_chaksu,0.8346536159515381
cropped_r2_Im393.png,rimone,sk_chaksu,0.8219414949417114
cropped_r2_Im118.png,rimone,sk_chaksu,0.2506434023380279
cropped_r2_Im040.png,rimone,sk_chaksu,0.4263322949409485
cropped_r2_Im132.png,rimone,sk_chaksu,0.4497342705726623
cropped_r1_Im069.png,rimone,sk_chaksu,0.9007781744003296
cropped_r2_Im005.png,rimone,sk_chaksu,0.4987672567367553
cropped_r3_N-76-R_left_half.png,rimone,sk_chaksu,0.1492451578378677
cropped_r2_Im257.png,rimone,sk_chaksu,0.7856011986732483
cropped_r3_N-70-R_left_half.png,rimone,sk_chaksu,0.1489498764276504
cropped_r3_S-35-R_left_half.png,rimone,sk_chaksu,0.863237202167511
cropped_r1_Im062.png,rimone,sk_chaksu,0.6890925168991089
cropped_r3_G-33-R_left_half.png,rimone,sk_chaksu,0.7520787715911865
cropped_r2_Im351.png,rimone,sk_chaksu,0.9339407086372375
cropped_r2_Im356.png,rimone,sk_chaksu,0.9327489137649536
cropped_r2_Im003.png,rimone,sk_chaksu,0.6615005731582642
cropped_r3_N-72-R_left_half.png,rimone,sk_chaksu,0.8040646910667419
cropped_r1_Im014.png,rimone,sk_chaksu,0.9123237133026124
cropped_r2_Im014.png,rimone,sk_chaksu,0.4890097677707672
cropped_r2_Im044.png,rimone,sk_chaksu,0.6044721603393555
cropped_r2_Im130.png,rimone,sk_chaksu,0.5256463289260864
cropped_r3_G-37-R_left_half.png,rimone,sk_chaksu,0.742239236831665
cropped_r2_Im428.png,rimone,sk_chaksu,0.8473319411277771
cropped_r2_Im232.png,rimone,sk_drishti,0.9199299812316896
cropped_r3_N-43-L_left_half.png,rimone,sk_drishti,0.936101734638214
cropped_r3_N-44-R_left_half.png,rimone,sk_drishti,0.9288278222084044
cropped_r3_S-31-L_left_half.png,rimone,sk_drishti,0.9511955380439758
cropped_r3_S-2-L_left_half.png,rimone,sk_drishti,0.9604854583740234
cropped_r2_Im407.png,rimone,sk_drishti,0.9163714051246644
cropped_r2_Im324.png,rimone,sk_drishti,0.9306663870811462
cropped_r2_Im034.png,rimone,sk_drishti,0.943751871585846
cropped_r2_Im388.png,rimone,sk_drishti,0.9626991748809814
cropped_r2_Im319.png,rimone,sk_drishti,0.8882768154144287
cropped_r2_Im270.png,rimone,sk_drishti,0.9391789436340332
cropped_r1_Im129.png,rimone,sk_drishti,0.9406206011772156
cropped_r3_S-25-L_left_half.png,rimone,sk_drishti,0.9722654819488524
cropped_r3_G-38-L_left_half.png,rimone,sk_drishti,0.9442413449287416
cropped_r2_Im074.png,rimone,sk_drishti,0.925935685634613
cropped_r3_N-81-L_left_half.png,rimone,sk_drishti,0.9434117078781128
cropped_r2_Im019.png,rimone,sk_drishti,0.9280214309692384
cropped_r3_N-56-R_left_half.png,rimone,sk_drishti,0.957416296005249
cropped_r2_Im305.png,rimone,sk_drishti,0.9610350131988524
cropped_r2_Im230.png,rimone,sk_drishti,0.9381539821624756
cropped_r2_Im403.png,rimone,sk_drishti,0.95372474193573
cropped_r3_N-65-L_left_half.png,rimone,sk_drishti,0.9358864426612854
cropped_r2_Im098.png,rimone,sk_drishti,0.9436790347099304
cropped_r2_Im357.png,rimone,sk_drishti,0.8980116844177246
cropped_r3_N-59-L_left_half.png,rimone,sk_drishti,0.950738787651062
cropped_r1_Im008.png,rimone,sk_drishti,0.9598228335380554
cropped_r3_S-18-L_left_half.png,rimone,sk_drishti,0.9580326676368712
cropped_r2_Im393.png,rimone,sk_drishti,0.9539569616317748
cropped_r2_Im118.png,rimone,sk_drishti,0.9218782782554626
cropped_r2_Im040.png,rimone,sk_drishti,0.9267576336860656
cropped_r2_Im132.png,rimone,sk_drishti,0.906548261642456
cropped_r1_Im069.png,rimone,sk_drishti,0.8854621052742004
cropped_r2_Im005.png,rimone,sk_drishti,0.8886519074440002
cropped_r3_N-76-R_left_half.png,rimone,sk_drishti,0.927644670009613
cropped_r2_Im257.png,rimone,sk_drishti,0.984012484550476
cropped_r3_N-70-R_left_half.png,rimone,sk_drishti,0.9427706599235536
cropped_r3_S-35-R_left_half.png,rimone,sk_drishti,0.95699942111969
cropped_r1_Im062.png,rimone,sk_drishti,0.935826301574707
cropped_r3_G-33-R_left_half.png,rimone,sk_drishti,0.9377523064613342
cropped_r2_Im351.png,rimone,sk_drishti,0.9171155691146852
cropped_r2_Im356.png,rimone,sk_drishti,0.9276757836341858
cropped_r2_Im003.png,rimone,sk_drishti,0.9217261075973512
cropped_r3_N-72-R_left_half.png,rimone,sk_drishti,0.9637073278427124
cropped_r1_Im014.png,rimone,sk_drishti,0.9527333974838256
cropped_r2_Im014.png,rimone,sk_drishti,0.9555981755256652
cropped_r2_Im044.png,rimone,sk_drishti,0.9360665678977966
cropped_r2_Im130.png,rimone,sk_drishti,0.9142935872077942
cropped_r3_G-37-R_left_half.png,rimone,sk_drishti,0.944896161556244
cropped_r2_Im428.png,rimone,sk_drishti,0.941009759902954
cropped_r2_Im232.png,rimone,sk_g1020,0.9821909070014954
cropped_r3_N-43-L_left_half.png,rimone,sk_g1020,0.9740778207778932
cropped_r3_N-44-R_left_half.png,rimone,sk_g1020,0.9805110692977904
cropped_r3_S-31-L_left_half.png,rimone,sk_g1020,0.9796279668807985
cropped_r3_S-2-L_left_half.png,rimone,sk_g1020,0.9893354773521424
cropped_r2_Im407.png,rimone,sk_g1020,0.9740595817565918
cropped_r2_Im324.png,rimone,sk_g1020,0.9768795371055604
cropped_r2_Im034.png,rimone,sk_g1020,0.977237105369568
cropped_r2_Im388.png,rimone,sk_g1020,0.9867278933525084
cropped_r2_Im319.png,rimone,sk_g1020,0.969776213169098
cropped_r2_Im270.png,rimone,sk_g1020,0.9805718064308168
cropped_r1_Im129.png,rimone,sk_g1020,0.9755939245224
cropped_r3_S-25-L_left_half.png,rimone,sk_g1020,0.9871513247489928
cropped_r3_G-38-L_left_half.png,rimone,sk_g1020,0.9790813326835632
cropped_r2_Im074.png,rimone,sk_g1020,0.9813958406448364
cropped_r3_N-81-L_left_half.png,rimone,sk_g1020,0.9794917106628418
cropped_r2_Im019.png,rimone,sk_g1020,0.97618567943573
cropped_r3_N-56-R_left_half.png,rimone,sk_g1020,0.9800232648849488
cropped_r2_Im305.png,rimone,sk_g1020,0.9755709767341614
cropped_r2_Im230.png,rimone,sk_g1020,0.9871032238006592
cropped_r2_Im403.png,rimone,sk_g1020,0.9768701791763306
cropped_r3_N-65-L_left_half.png,rimone,sk_g1020,0.9780637621879578
cropped_r2_Im098.png,rimone,sk_g1020,0.977095901966095
cropped_r2_Im357.png,rimone,sk_g1020,0.9826777577400208
cropped_r3_N-59-L_left_half.png,rimone,sk_g1020,0.9868528842926024
cropped_r1_Im008.png,rimone,sk_g1020,0.9811233282089232
cropped_r3_S-18-L_left_half.png,rimone,sk_g1020,0.9809609055519104
cropped_r2_Im393.png,rimone,sk_g1020,0.9822803139686584
cropped_r2_Im118.png,rimone,sk_g1020,0.9728591442108154
cropped_r2_Im040.png,rimone,sk_g1020,0.9772849678993224
cropped_r2_Im132.png,rimone,sk_g1020,0.9776192307472228
cropped_r1_Im069.png,rimone,sk_g1020,0.9780884981155396
cropped_r2_Im005.png,rimone,sk_g1020,0.9746588468551636
cropped_r3_N-76-R_left_half.png,rimone,sk_g1020,0.9753507375717164
cropped_r2_Im257.png,rimone,sk_g1020,0.9882016777992249
cropped_r3_N-70-R_left_half.png,rimone,sk_g1020,0.9731818437576294
cropped_r3_S-35-R_left_half.png,rimone,sk_g1020,0.981871783733368
cropped_r1_Im062.png,rimone,sk_g1020,0.9816592931747437
cropped_r3_G-33-R_left_half.png,rimone,sk_g1020,0.9814912676811218
cropped_r2_Im351.png,rimone,sk_g1020,0.974560022354126
cropped_r2_Im356.png,rimone,sk_g1020,0.9839723706245422
cropped_r2_Im003.png,rimone,sk_g1020,0.9833441972732544
cropped_r3_N-72-R_left_half.png,rimone,sk_g1020,0.97852885723114
cropped_r1_Im014.png,rimone,sk_g1020,0.9815385937690736
cropped_r2_Im014.png,rimone,sk_g1020,0.987647533416748
cropped_r2_Im044.png,rimone,sk_g1020,0.9835134148597716
cropped_r2_Im130.png,rimone,sk_g1020,0.9732896089553832
cropped_r3_G-37-R_left_half.png,rimone,sk_g1020,0.9761839509010316
cropped_r2_Im428.png,rimone,sk_g1020,0.978324055671692
cropped_r2_Im232.png,rimone,sk_magrabi,0.9507806897163392
