Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,central_baseline,0.9099504083395005,0.8994316279888153,0.924919992685318,0.9163044393062592,0.06126288016404128,0.0862480236543631,95.0,0.7285060882568359,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.9099504083395005,0.7838362216949463,0.924919992685318,0.8308227956295013,0.06126288016404128,0.1377655040907924,5.0,1.9073486328125e-05,0.004405975341796875,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,drishti_fl_finetuned,0.9099504083395005,0.8307390570640564,0.924919992685318,0.8763515651226044,0.06126288016404128,0.1476614183538227,15.0,0.0002613067626953125,0.06036186218261719,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,g1020_fl_finetuned,0.9099504083395005,0.7863484054803849,0.924919992685318,0.8780916631221771,0.06126288016404128,0.27205995863809224,16.0,0.0003223419189453125,0.07446098327636719,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,globalVal,0.9099504083395005,0.8554502546787262,0.924919992685318,0.9138728082180023,0.06126288016404128,0.1220302772874013,30.0,0.00365447998046875,0.8441848754882812,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,globalVal_weighted_FedAvg,0.9099504083395005,0.8481540113687516,0.924919992685318,0.9065260589122772,0.06126288016404128,0.13315482762557052,32.0,0.00485992431640625,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,magrabi_fl_finetuned,0.9099504083395005,0.8961551815271378,0.924919992685318,0.929536372423172,0.06126288016404128,0.0760338694730635,62.0,0.11398696899414062,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,messidor_fl_finetuned,0.9099504083395005,0.8781650245189667,0.924919992685318,0.9283975660800934,0.06126288016404128,0.10199072174891508,58.0,0.082550048828125,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,origa_fl_finetuned,0.9099504083395005,0.8215259924530983,0.924919992685318,0.8700170814990997,0.06126288016404128,0.14973474234022335,21.0,0.000850677490234375,0.19650650024414062,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,refuge_fl_finetuned,0.9099504083395005,0.8820773303508759,0.924919992685318,0.9124033451080322,0.06126288016404128,0.09115348973992543,41.0,0.01531219482421875,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,rimone_fl_finetuned,0.9099504083395005,0.7727459445595741,0.924919992685318,0.7919622361660004,0.06126288016404128,0.14904226457031713,2.0,5.7220458984375e-06,0.0013217926025390625,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_binrushed,0.9099504083395005,0.8947317063808441,0.924919992685318,0.8999588191509247,0.06126288016404128,0.055047281638015644,66.0,0.15364646911621094,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_chaksu,0.9099504083395005,0.7514804288744926,0.924919992685318,0.814297616481781,0.06126288016404128,0.157619677238008,0.0,1.9073486328125e-06,0.0004405975341796875,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_drishti,0.9099504083395005,0.5782184552401304,0.924919992685318,0.6470009386539459,0.06126288016404128,0.19762903730022247,0.0,1.9073486328125e-06,0.0004405975341796875,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_g1020,0.9099504083395005,0.8745076954364777,0.924919992685318,0.8938776254653931,0.06126288016404128,0.05983084003171843,22.0,0.0010166168212890625,0.23483848571777344,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_magrabi,0.9099504083395005,0.8051807105541229,0.924919992685318,0.8512679636478424,0.06126288016404128,0.20630317842733853,26.0,0.0019855499267578125,0.4586620330810547,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_messidor,0.9099504083395005,0.8864288449287414,0.924919992685318,0.922248899936676,0.06126288016404128,0.081456610591384,49.0,0.03623390197753906,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_origa,0.9099504083395005,0.8151188433170319,0.924919992685318,0.8704784214496613,0.06126288016404128,0.14017762637566927,16.0,0.0003223419189453125,0.07446098327636719,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_refuge,0.9099504083395005,0.8773739695549011,0.924919992685318,0.9107123017311096,0.06126288016404128,0.09276031966720955,40.0,0.013616561889648438,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_rimone,0.9099504083395005,0.7687356904149055,0.924919992685318,0.8216947615146637,0.06126288016404128,0.17343184666576347,3.0,9.5367431640625e-06,0.0022029876708984375,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,unweightedglobalevalwithlocaltraining,0.9099504083395005,0.8866497844457626,0.924919992685318,0.9280757904052734,0.06126288016404128,0.10378705486681411,68.0,0.17685317993164062,1.0,False,binrushed_fl_finetuned,None
central_baseline,chaksu_fl_finetuned,0.8994316279888153,0.7838362216949463,0.9163044393062592,0.8308227956295013,0.0862480236543631,0.1377655040907924,5.0,1.9073486328125e-05,0.004405975341796875,True,central_baseline,central_baseline
central_baseline,drishti_fl_finetuned,0.8994316279888153,0.8307390570640564,0.9163044393062592,0.8763515651226044,0.0862480236543631,0.1476614183538227,15.0,0.0002613067626953125,0.06036186218261719,False,central_baseline,None
