Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,central_baseline,0.6326855578843285,0.6502898335456848,0.8163809478282928,0.8557358980178833,0.37023544703890754,0.3792612593041037,804.0,0.00039780876363289394,0.09189382439919849,False,central_baseline,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.6326855578843285,0.5780852504220664,0.8163809478282928,0.7450079321861267,0.37023544703890754,0.34549705426151306,356.0,6.018660376842117e-09,1.390310547050529e-06,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,drishti_fl_finetuned,0.6326855578843285,0.5845245406323788,0.8163809478282928,0.7515107095241547,0.37023544703890754,0.34771620668260383,464.0,1.3801428836519775e-07,3.1881300612360676e-05,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,g1020_fl_finetuned,0.6326855578843285,0.6057381583195106,0.8163809478282928,0.8053357303142548,0.37023544703890754,0.3841148048525863,1364.0,0.48508232253587713,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,globalVal,0.6326855578843285,0.6213137215259028,0.8163809478282928,0.8057853877544403,0.37023544703890754,0.3669229925232782,1111.0,0.047395265871227055,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,globalVal_weighted_FedAvg,0.6326855578843285,0.6314533551534017,0.8163809478282928,0.8186764419078827,0.37023544703890754,0.3694847886685249,1412.0,0.6495169929292675,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,magrabi_fl_finetuned,0.6326855578843285,0.6247840012405433,0.8163809478282928,0.820163905620575,0.37023544703890754,0.368569297716589,1196.0,0.12086186885114752,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,messidor_fl_finetuned,0.6326855578843285,0.6189212638373468,0.8163809478282928,0.8082239329814911,0.37023544703890754,0.36575948062405167,974.0,0.0073982806774498715,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,origa_fl_finetuned,0.6326855578843285,0.586004263045741,0.8163809478282928,0.7683196663856506,0.37023544703890754,0.3519449752809333,426.0,4.739517669576909e-08,1.094828581672266e-05,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,refuge_fl_finetuned,0.6326855578843285,0.6330147002841912,0.8163809478282928,0.8280197978019714,0.37023544703890754,0.3727160313658051,1322.0,0.362081849945621,1.0,False,refuge_fl_finetuned,None
binrushed_fl_finetuned,rimone_fl_finetuned,0.6326855578843285,0.6238546608125463,0.8163809478282928,0.7990502715110779,0.37023544703890754,0.3682887456499184,1283.0,0.267246220429016,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_binrushed,0.6326855578843285,0.6030076281624097,0.8163809478282928,0.7809882164001465,0.37023544703890754,0.3720809838090219,848.0,0.0009062402516706579,0.20934149813592198,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_chaksu,0.6326855578843285,0.5592111100753149,0.8163809478282928,0.7137944996356964,0.37023544703890754,0.3363484996101143,220.0,7.67818237433678e-11,1.773660128471796e-08,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_drishti,0.6326855578843285,0.40693358142001956,0.8163809478282928,0.4937891364097595,0.37023544703890754,0.2760793458493503,17.0,4.790676152796217e-14,1.1066461912959263e-11,True,binrushed_fl_finetuned,binrushed_fl_finetuned
