Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,central_baseline,0.9029724273992621,0.9262806228969408,0.9357455968856812,0.9370294809341431,0.06472227879378993,0.04667014189120673,251.0,0.00120067031704707,0.2773548432378732,False,central_baseline,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.9029724273992621,0.8749165172162263,0.9357455968856812,0.8861720263957977,0.06472227879378993,0.05906024740644676,328.0,0.01953721914347284,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,drishti_fl_finetuned,0.9029724273992621,0.8867605937563855,0.9357455968856812,0.8869589269161224,0.06472227879378993,0.043857221474692724,388.0,0.09705658748382007,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,g1020_fl_finetuned,0.9029724273992621,0.8395239347996919,0.9357455968856812,0.8429531753063202,0.06472227879378993,0.0759355690402511,32.0,7.858602657506708e-11,1.8153372138840496e-08,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,globalVal,0.9029724273992621,0.9221102154773214,0.9357455968856812,0.9336167871952056,0.06472227879378993,0.04422829375983384,363.0,0.052547730973884654,1.0,False,globalVal,None
binrushed_fl_finetuned,globalVal_weighted_FedAvg,0.9029724273992621,0.9120625983113828,0.9357455968856812,0.9251941442489624,0.06472227879378993,0.0484224115077987,467.0,0.42871318553767424,1.0,False,globalVal_weighted_FedAvg,None
binrushed_fl_finetuned,magrabi_fl_finetuned,0.9029724273992621,0.918895344371381,0.9357455968856812,0.9274370074272156,0.06472227879378993,0.04655601869495329,370.0,0.06286926344824906,1.0,False,magrabi_fl_finetuned,None
binrushed_fl_finetuned,messidor_fl_finetuned,0.9029724273992621,0.9290705750817838,0.9357455968856812,0.941362053155899,0.06472227879378993,0.03975015507785288,264.0,0.0020534871747770467,0.4743555373734978,False,messidor_fl_finetuned,None
binrushed_fl_finetuned,origa_fl_finetuned,0.9029724273992621,0.8935710113981495,0.9357455968856812,0.906735599040985,0.06472227879378993,0.05560990711468492,415.0,0.17366315869369942,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,refuge_fl_finetuned,0.9029724273992621,0.8847716152667999,0.9357455968856812,0.9001907706260681,0.06472227879378993,0.06030738103648134,281.0,0.003970228367791151,0.9171227529597559,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,rimone_fl_finetuned,0.9029724273992621,0.8006919168907664,0.9357455968856812,0.8455222547054291,0.06472227879378993,0.11823092791926712,5.0,2.8421709430404007e-13,6.565414878423326e-11,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_binrushed,0.9029724273992621,0.888507771751155,0.9357455968856812,0.9088040292263031,0.06472227879378993,0.060135406571657946,300.0,0.007861180665344136,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_chaksu,0.9029724273992621,0.860086176706397,0.9357455968856812,0.8744336068630219,0.06472227879378993,0.05325826961211892,243.0,0.0008503786137055158,0.19643745976597415,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_drishti,0.9029724273992621,0.6759476804214976,0.9357455968856812,0.665580689907074,0.06472227879378993,0.10044152618081797,3.0,1.4210854715202004e-13,3.282707439211663e-11,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_g1020,0.9029724273992621,0.8649221023787623,0.9357455968856812,0.8838224112987518,0.06472227879378993,0.07022864809220773,121.0,7.472453660284373e-07,0.000172613679552569,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,sk_magrabi,0.9029724273992621,0.8928083246168883,0.9357455968856812,0.9062725305557251,0.06472227879378993,0.05530864174652234,426.0,0.21514933108693413,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_messidor,0.9029724273992621,0.9275075741436171,0.9357455968856812,0.940833479166031,0.06472227879378993,0.03804024225405578,251.0,0.00120067031704707,0.2773548432378732,False,sk_messidor,None
binrushed_fl_finetuned,sk_origa,0.9029724273992621,0.8925439054551332,0.9357455968856812,0.9017060995101929,0.06472227879378993,0.05095620036686623,433.0,0.24494283784835602,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_refuge,0.9029724273992621,0.8811288294584855,0.9357455968856812,0.9009238183498383,0.06472227879378993,0.05372905878400706,224.0,0.00035743751428185533,0.08256806579910858,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,sk_rimone,0.9029724273992621,0.785621214819991,0.9357455968856812,0.827670156955719,0.06472227879378993,0.1337560676391044,17.0,5.8832938520936295e-12,1.3590408798336284e-09,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,unweightedglobalevalwithlocaltraining,0.9029724273992621,0.9172064804512522,0.9357455968856812,0.9293437898159026,0.06472227879378993,0.05099156080796197,360.0,0.04857095556744184,1.0,False,unweightedglobalevalwithlocaltraining,None
central_baseline,chaksu_fl_finetuned,0.9262806228969408,0.8749165172162263,0.9370294809341431,0.8861720263957977,0.04667014189120673,0.05906024740644676,24.0,2.1657342585967854e-11,5.002846137358574e-09,True,central_baseline,central_baseline
central_baseline,drishti_fl_finetuned,0.9262806228969408,0.8867605937563855,0.9370294809341431,0.8869589269161224,0.04667014189120673,0.043857221474692724,98.0,1.1734417171282985e-07,2.7106503665663695e-05,True,central_baseline,central_baseline
central_baseline,g1020_fl_finetuned,0.9262806228969408,0.8395239347996919,0.9370294809341431,0.8429531753063202,0.04667014189120673,0.0759355690402511,23.0,1.8189894035458565e-11,4.2018655221909285e-09,True,central_baseline,central_baseline
central_baseline,globalVal,0.9262806228969408,0.9221102154773214,0.9370294809341431,0.9336167871952056,0.04667014189120673,0.04422829375983384,422.0,0.19932208563912468,1.0,False,central_baseline,None
