Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,central_baseline,0.9853694011335787,0.9850172866945681,0.986312747001648,0.9859924018383026,0.004032855525548459,0.004203616092303557,438.0,0.2678875678517443,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.9853694011335787,0.98129937571028,0.986312747001648,0.9824247360229492,0.004032855525548459,0.005134681564840583,83.0,3.0461023925454356e-08,7.036496526779956e-06,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,drishti_fl_finetuned,0.9853694011335787,0.982281303924063,0.986312747001648,0.9840337634086609,0.004032855525548459,0.00538315496738457,98.0,1.1734417171282985e-07,2.7106503665663695e-05,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,g1020_fl_finetuned,0.9853694011335787,0.9840407293775807,0.986312747001648,0.986002802848816,0.004032855525548459,0.00499764305995372,292.0,0.005935803350496371,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,globalVal,0.9853694011335787,0.9811552348344222,0.986312747001648,0.9818401634693146,0.004032855525548459,0.005615540914352827,73.0,1.1483592743388726e-08,2.652709923722796e-06,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,globalVal_weighted_FedAvg,0.9853694011335787,0.9803667055523914,0.986312747001648,0.981028288602829,0.004032855525548459,0.005845574680447714,68.0,6.864610213597189e-09,1.5857249593409506e-06,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,magrabi_fl_finetuned,0.9853694011335787,0.9844351708889008,0.986312747001648,0.9855403006076814,0.004032855525548459,0.004504349699881671,260.0,0.0017462899088798167,0.40339296895123766,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,messidor_fl_finetuned,0.9853694011335787,0.9859730769758639,0.986312747001648,0.9872214198112488,0.004032855525548459,0.004509204439450928,281.0,0.003970228367791151,0.9171227529597559,False,messidor_fl_finetuned,None
binrushed_fl_finetuned,origa_fl_finetuned,0.9853694011335787,0.9764919358751049,0.986312747001648,0.978079617023468,0.004032855525548459,0.007835294253608412,28.0,4.214939508528914e-11,9.736510264701792e-09,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,refuge_fl_finetuned,0.9853694011335787,0.9794449741425721,0.986312747001648,0.980692058801651,0.004032855525548459,0.006430320656204147,55.0,1.6311787476297468e-09,3.768022907024715e-07,True,binrushed_fl_finetuned,binrushed_fl_finetuned
