image_name,dataset_name,model_name,dice_score
cropped_308.png,origa,globalVal_weighted_FedAvg,0.8962257504463196
cropped_506.png,origa,globalVal_weighted_FedAvg,0.8773915767669678
cropped_310.png,origa,globalVal_weighted_FedAvg,0.9131451845169068
cropped_103.png,origa,globalVal_weighted_FedAvg,0.893083393573761
cropped_124.png,origa,globalVal_weighted_FedAvg,0.3935772478580475
cropped_179.png,origa,globalVal_weighted_FedAvg,0.9120771288871764
cropped_197.png,origa,globalVal_weighted_FedAvg,0.9555380940437316
cropped_140.png,origa,globalVal_weighted_FedAvg,0.9422932267189026
cropped_229.png,origa,globalVal_weighted_FedAvg,0.7589135766029358
cropped_030.png,origa,globalVal_weighted_FedAvg,0.8984687328338623
cropped_089.png,origa,globalVal_weighted_FedAvg,0.9363675117492676
cropped_333.png,origa,globalVal_weighted_FedAvg,0.4052934050559997
cropped_256.png,origa,globalVal_weighted_FedAvg,0.9393371343612672
cropped_181.png,origa,globalVal_weighted_FedAvg,0.8654670715332031
cropped_609.png,origa,globalVal_weighted_FedAvg,0.8870128393173218
cropped_610.png,origa,globalVal_weighted_FedAvg,0.9276163578033448
cropped_431.png,origa,globalVal_weighted_FedAvg,0.9360618591308594
cropped_381.png,origa,globalVal_weighted_FedAvg,0.958174467086792
cropped_236.png,origa,globalVal_weighted_FedAvg,0.7321802377700806
cropped_571.png,origa,globalVal_weighted_FedAvg,0.940476655960083
cropped_445.png,origa,globalVal_weighted_FedAvg,0.935413122177124
cropped_394.png,origa,globalVal_weighted_FedAvg,0.9227308630943298
cropped_128.png,origa,globalVal_weighted_FedAvg,0.7985308766365051
cropped_183.png,origa,globalVal_weighted_FedAvg,0.8162093162536621
cropped_006.png,origa,globalVal_weighted_FedAvg,0.931566596031189
cropped_035.png,origa,globalVal_weighted_FedAvg,0.853567898273468
cropped_575.png,origa,globalVal_weighted_FedAvg,0.9436451196670532
cropped_359.png,origa,globalVal_weighted_FedAvg,0.771125078201294
cropped_443.png,origa,globalVal_weighted_FedAvg,0.9316726922988892
cropped_323.png,origa,globalVal_weighted_FedAvg,0.862221896648407
cropped_021.png,origa,globalVal_weighted_FedAvg,0.7616981863975525
cropped_287.png,origa,globalVal_weighted_FedAvg,0.8937050700187683
cropped_375.png,origa,globalVal_weighted_FedAvg,0.9493505358695984
cropped_555.png,origa,globalVal_weighted_FedAvg,0.9237087965011596
cropped_070.png,origa,globalVal_weighted_FedAvg,0.948239266872406
cropped_119.png,origa,globalVal_weighted_FedAvg,0.842706024646759
cropped_113.png,origa,globalVal_weighted_FedAvg,0.8260840773582458
cropped_611.png,origa,globalVal_weighted_FedAvg,0.8731502890586853
cropped_528.png,origa,globalVal_weighted_FedAvg,0.9377005696296692
cropped_325.png,origa,globalVal_weighted_FedAvg,0.8493601679801941
cropped_428.png,origa,globalVal_weighted_FedAvg,0.8878859877586365
cropped_560.png,origa,globalVal_weighted_FedAvg,0.5950847864151001
cropped_318.png,origa,globalVal_weighted_FedAvg,0.919193148612976
cropped_566.png,origa,globalVal_weighted_FedAvg,0.8658654093742371
cropped_470.png,origa,globalVal_weighted_FedAvg,0.8757750391960144
cropped_634.png,origa,globalVal_weighted_FedAvg,0.896981418132782
cropped_580.png,origa,globalVal_weighted_FedAvg,0.8889699578285217
cropped_349.png,origa,globalVal_weighted_FedAvg,0.9527667164802552
cropped_353.png,origa,globalVal_weighted_FedAvg,0.963900864124298
cropped_490.png,origa,globalVal_weighted_FedAvg,0.963062047958374
