image_name,dataset_name,model_name,dice_score
cropped_image_2685.png,g1020,globalVal_weighted_FedAvg,0.7618000507354736
cropped_image_1554.png,g1020,globalVal_weighted_FedAvg,0.0
cropped_image_2827.png,g1020,globalVal_weighted_FedAvg,0.79706871509552
cropped_image_2085.png,g1020,globalVal_weighted_FedAvg,0.0
cropped_image_1742.png,g1020,globalVal_weighted_FedAvg,0.7713584303855896
cropped_image_2512.png,g1020,globalVal_weighted_FedAvg,0.7730912566184998
cropped_image_2528.png,g1020,globalVal_weighted_FedAvg,0.0
cropped_image_1088.png,g1020,globalVal_weighted_FedAvg,0.801808774471283
cropped_image_226.png,g1020,globalVal_weighted_FedAvg,0.0
cropped_image_3022.png,g1020,globalVal_weighted_FedAvg,0.9063603281974792
cropped_image_2654.png,g1020,globalVal_weighted_FedAvg,0.5914360880851746
cropped_image_2164.png,g1020,globalVal_weighted_FedAvg,0.823108434677124
cropped_image_337.png,g1020,globalVal_weighted_FedAvg,0.945798933506012
cropped_image_1366.png,g1020,globalVal_weighted_FedAvg,0.8921276926994324
cropped_image_125.png,g1020,globalVal_weighted_FedAvg,0.0
cropped_image_1225.png,g1020,globalVal_weighted_FedAvg,0.9298688173294068
cropped_image_3168.png,g1020,globalVal_weighted_FedAvg,0.945708394050598
cropped_image_193.png,g1020,globalVal_weighted_FedAvg,0.7085312604904175
cropped_image_3058.png,g1020,globalVal_weighted_FedAvg,0.7792538404464722
cropped_image_1139.png,g1020,globalVal_weighted_FedAvg,0.0
cropped_image_223.png,g1020,globalVal_weighted_FedAvg,0.8462264537811279
cropped_image_3184.png,g1020,globalVal_weighted_FedAvg,0.9252456426620485
cropped_image_2711.png,g1020,globalVal_weighted_FedAvg,0.7080866694450378
cropped_image_2901.png,g1020,globalVal_weighted_FedAvg,0.8403429985046387
cropped_image_265.png,g1020,globalVal_weighted_FedAvg,0.8414333462715149
cropped_image_483.png,g1020,globalVal_weighted_FedAvg,0.8923676013946533
cropped_image_916.png,g1020,globalVal_weighted_FedAvg,0.8177449107170105
